NO.;Tid;Intervall;Temperatur Inne(°C);Luftfuktighet Inne(%);Temperatur Ute(°C);Luftfuktighet Ute(%);Relativt Lufttryck(hpa);Absolut Lufttryck(hpa);Vindhastighet(km/h);Vindby(km/h);Vindriktning;Daggpunkt(°C);Vindavkylning(°C);Regnmängd Timme(mm);Regnmängd 24 Timmar(mm);Regnmängd Vecka(mm);Regnmängd Månad(mm);Regnmängd Total(mm)
1978; 2019-02-14 11:52:33;15; 22.0;26; 8.8;70; 1028.9; 1017.2; 20.9; 27.0; E; 3.6; 1.8; 0.00; 0.00; 1.20; 12.90; 13.20
1979; 2019-02-14 12:07:33;15; 22.0;26; 8.7;70; 1028.8; 1017.1; 17.3; 19.4; NE; 3.5; 2.7; 0.00; 0.00; 1.20; 12.90; 13.20
1980; 2019-02-14 12:22:33;15; 22.0;27; 8.7;70; 1028.8; 1017.1; 12.2; 15.8; SE; 3.5; 4.7; 0.00; 0.00; 1.20; 12.90; 13.20
1981; 2019-02-14 12:37:33;15; 22.1;27; 8.6;70; 1028.7; 1017.0; 18.4; 23.4; E; 3.4; 2.3; 0.00; 0.00; 1.20; 12.90; 13.20
1982; 2019-02-14 12:52:33;15; 22.1;27; 8.6;70; 1028.6; 1016.9; 15.8; 25.6; SE; 3.4; 3.1; 0.00; 0.00; 1.20; 12.90; 13.20
1983; 2019-02-14 13:07:33;15; 22.1;27; 8.4;70; 1028.4; 1016.7; 17.3; 23.4; E; 3.3; 2.4; 0.00; 0.00; 1.20; 12.90; 13.20
1984; 2019-02-14 13:22:33;15; 22.0;27; 8.4;70; 1028.3; 1016.6; 12.2; 15.8; E; 3.3; 4.4; 0.00; 0.00; 1.20; 12.90; 13.20
1985; 2019-02-14 13:37:33;15; 21.9;28; 8.3;71; 1028.5; 1016.8; 15.8; 22.0; E; 3.4; 2.7; 0.00; 0.00; 1.20; 12.90; 13.20
1986; 2019-02-14 13:52:33;15; 21.8;28; 8.3;71; 1028.0; 1016.3; 12.2; 17.3; E; 3.4; 4.2; 0.00; 0.00; 1.20; 12.90; 13.20
1987; 2019-02-14 14:07:33;15; 21.7;28; 8.4;70; 1028.1; 1016.4; 18.4; 24.5; NE; 3.3; 2.0; 0.00; 0.00; 1.20; 12.90; 13.20
1988; 2019-02-14 14:22:33;15; 21.7;29; 8.2;70; 1028.0; 1016.3; 24.5; 29.5; SE; 3.1; 0.0; 0.00; 0.00; 1.20; 12.90; 13.20
1989; 2019-02-14 14:37:33;15; 21.7;29; 8.6;70; 1027.8; 1016.1; 19.4; 30.6; E; 3.4; 1.9; 0.00; 0.00; 1.20; 12.90; 13.20
1990; 2019-02-14 14:52:33;15; 21.7;29; 8.6;70; 1027.8; 1016.1; 12.2; 14.8; E; 3.4; 4.6; 0.00; 0.00; 1.20; 12.90; 13.20
1991; 2019-02-14 15:07:33;15; 21.6;29; 8.6;69; 1027.8; 1016.1; 15.8; 19.4; SE; 3.2; 3.1; 0.00; 0.00; 1.20; 12.90; 13.20
1992; 2019-02-14 15:22:33;15; 21.6;29; 8.6;69; 1027.7; 1016.0; 9.7; 13.3; E; 3.2; 5.9; 0.00; 0.00; 1.20; 12.90; 13.20
1993; 2019-02-14 15:37:33;15; 21.5;28; 8.6;70; 1027.8; 1016.1; 14.8; 18.4; E; 3.4; 3.5; 0.00; 0.00; 1.20; 12.90; 13.20
1994; 2019-02-14 15:52:33;15; 21.3;28; 8.5;70; 1028.3; 1016.6; 19.4; 24.5; E; 3.4; 1.8; 0.00; 0.00; 1.20; 12.90; 13.20
1995; 2019-02-14 16:07:33;15; 21.3;28; 8.5;70; 1028.0; 1016.3; 23.4; 27.0; SE; 3.4; 0.7; 0.00; 0.00; 1.20; 12.90; 13.20
1996; 2019-02-14 16:22:33;15; 21.2;28; 8.6;70; 1028.4; 1016.7; 15.8; 24.5; NE; 3.4; 3.1; 0.00; 0.00; 1.20; 12.90; 13.20
1997; 2019-02-14 16:37:33;15; 21.2;28; 8.3;70; 1028.2; 1016.5; 19.4; 29.5; E; 3.2; 1.5; 0.00; 0.00; 1.20; 12.90; 13.20
1998; 2019-02-14 16:52:33;15; 21.1;28; 8.2;70; 1028.0; 1016.3; 14.8; 18.4; E; 3.1; 3.0; 0.00; 0.00; 1.20; 12.90; 13.20
1999; 2019-02-14 17:07:33;15; 21.2;28; 8.2;69; 1028.0; 1016.3; 17.3; 24.5; SE; 2.9; 2.1; 0.00; 0.00; 1.20; 12.90; 13.20
2000; 2019-02-14 17:22:33;15; 21.2;28; 8.2;68; 1027.9; 1016.2; 18.4; 25.6; E; 2.7; 1.7; 0.00; 0.00; 1.20; 12.90; 13.20
2001; 2019-02-14 17:37:33;15; 21.2;28; 8.1;68; 1028.0; 1016.3; 18.4; 22.0; E; 2.6; 1.6; 0.00; 0.00; 1.20; 12.90; 13.20
2002; 2019-02-14 17:52:33;15; 21.2;27; 8.0;68; 1028.0; 1016.3; 18.4; 23.4; E; 2.5; 1.5; 0.00; 0.00; 1.20; 12.90; 13.20
2003; 2019-02-14 18:07:33;15; 21.2;27; 7.9;68; 1027.5; 1015.8; 15.8; 19.4; SE; 2.4; 2.3; 0.00; 0.00; 1.20; 12.90; 13.20
2004; 2019-02-14 18:22:33;15; 21.2;27; 7.8;68; 1028.1; 1016.4; 15.8; 19.4; E; 2.3; 2.1; 0.00; 0.00; 1.20; 12.90; 13.20
2005; 2019-02-14 18:37:33;15; 21.2;27; 7.9;68; 1027.8; 1016.1; 28.1; 33.1; E; 2.4; -1.1; 0.00; 0.00; 1.20; 12.90; 13.20
2006; 2019-02-14 18:52:33;15; 21.2;27; 7.7;68; 1028.1; 1016.4; 18.4; 24.5; E; 2.2; 1.1; 0.00; 0.00; 1.20; 12.90; 13.20
2007; 2019-02-14 19:07:33;15; 21.2;27; 8.0;68; 1027.6; 1015.9; 13.3; 17.3; ESE; 2.5; 3.4; 0.00; 0.00; 1.20; 12.90; 13.20
2008; 2019-02-14 19:22:33;15; 21.1;26; 7.6;68; 1027.8; 1016.1; 14.8; 19.4; S; 2.1; 2.3; 0.00; 0.00; 1.20; 12.90; 13.20
2009; 2019-02-14 19:37:33;15; 21.0;26; 7.4;72; 1027.8; 1016.1; 11.2; 15.8; ESE; 2.7; 3.7; 0.00; 0.00; 1.20; 12.90; 13.20
2010; 2019-02-14 19:52:33;15; 21.1;26; 7.3;72; 1027.9; 1016.2; 18.4; 25.6; E; 2.6; 0.6; 0.00; 0.00; 1.20; 12.90; 13.20
2011; 2019-02-14 20:07:33;15; 21.0;26; 7.1;73; 1028.0; 1016.3; 19.4; 28.1; N; 2.6; 0.0; 0.00; 0.00; 1.20; 12.90; 13.20
2012; 2019-02-14 20:22:33;15; 21.0;26; 6.9;73; 1027.9; 1016.2; 19.4; 24.5; ESE; 2.4; -0.2; 0.00; 0.00; 1.20; 12.90; 13.20
2013; 2019-02-14 20:37:33;15; 21.1;26; 7.0;73; 1027.7; 1016.0; 23.4; 29.5; NE; 2.5; -1.3; 0.00; 0.00; 1.20; 12.90; 13.20
2014; 2019-02-14 20:52:33;15; 21.0;26; 6.8;73; 1027.5; 1015.8; 22.0; 27.0; NE; 2.3; -1.1; 0.00; 0.00; 1.20; 12.90; 13.20
2015; 2019-02-14 21:07:33;15; 21.1;26; 6.8;73; 1027.7; 1016.0; 22.0; 28.1; N; 2.3; -1.1; 0.00; 0.00; 1.20; 12.90; 13.20
2016; 2019-02-14 21:22:33;15; 21.0;26; 7.1;74; 1027.7; 1016.0; 11.2; 14.8; NE; 2.8; 3.4; 0.00; 0.00; 1.20; 12.90; 13.20
2017; 2019-02-14 21:37:33;15; 21.1;24; 7.2;74; 1028.0; 1016.3; 19.4; 27.0; SE; 2.9; 0.1; 0.00; 0.00; 1.20; 12.90; 13.20
2018; 2019-02-14 21:52:33;15; 21.1;26; 7.1;74; 1028.0; 1016.3; 27.0; 35.6; E; 2.8; -2.0; 0.00; 0.00; 1.20; 12.90; 13.20
2019; 2019-02-14 22:07:33;15; 21.1;25; 7.1;75; 1027.9; 1016.2; 19.4; 22.0; E; 3.0; 0.0; 0.00; 0.00; 1.20; 12.90; 13.20
2020; 2019-02-14 22:22:33;15; 21.1;26; 7.1;75; 1027.6; 1015.9; 14.8; 15.8; SE; 3.0; 1.7; 0.00; 0.00; 1.20; 12.90; 13.20
2021; 2019-02-14 22:37:33;15; 21.1;25; 7.1;76; 1028.0; 1016.3; 15.8; 18.4; ENE; 3.2; 1.3; 0.00; 0.00; 1.20; 12.90; 13.20
2022; 2019-02-14 22:53:33;16; 21.1;25; 7.2;76; 1028.0; 1016.3; 14.8; 17.3; SE; 3.3; 1.8; 0.00; 0.00; 1.20; 12.90; 13.20
2023; 2019-02-14 23:08:33;15; 21.1;25; 7.1;77; 1028.0; 1016.3; 13.3; 17.3; E; 3.4; 2.3; 0.00; 0.00; 1.20; 12.90; 13.20
2024; 2019-02-14 23:23:33;15; 21.0;25; 7.1;77; 1027.9; 1016.2; 18.4; 23.4; E; 3.4; 0.4; 0.00; 0.00; 1.20; 12.90; 13.20
2025; 2019-02-14 23:38:33;15; 21.2;26; 7.1;77; 1028.2; 1016.5; 17.3; 19.4; E; 3.4; 0.7; 0.00; 0.00; 1.20; 12.90; 13.20
2026; 2019-02-14 23:53:33;15; 21.2;26; 7.1;78; 1028.3; 1016.6; 12.2; 17.3; E; 3.5; 2.8; 0.00; 0.00; 1.20; 12.90; 13.20
2027; 2019-02-15 00:09:33;16; 21.1;26; 7.1;78; 1028.2; 1016.5; 17.3; 22.0; SE; 3.5; 0.7; 0.00; 0.00; 1.20; 12.90; 13.20
2028; 2019-02-15 00:25:33;16; 21.2;25; 7.0;79; 1028.3; 1016.6; 17.3; 22.0; W; 3.6; 0.6; 0.00; 0.00; 1.20; 12.90; 13.20
2029; 2019-02-15 00:41:33;16; 21.2;25; 7.0;79; 1028.4; 1016.7; 15.8; 19.4; E; 3.6; 1.2; 0.00; 0.00; 1.20; 12.90; 13.20
2030; 2019-02-15 00:56:33;15; 21.1;25; 7.0;80; 1028.5; 1016.8; 13.3; 17.3; E; 3.8; 2.2; 0.00; 0.00; 1.20; 12.90; 13.20
2031; 2019-02-15 01:11:33;15; 21.1;25; 7.0;80; 1028.5; 1016.8; 19.4; 28.1; E; 3.8; -0.1; 0.00; 0.00; 1.20; 12.90; 13.20
2032; 2019-02-15 01:26:33;15; 21.2;25; 7.0;80; 1028.5; 1016.8; 23.4; 27.0; E; 3.8; -1.3; 0.00; 0.00; 1.20; 12.90; 13.20
2033; 2019-02-15 01:41:33;15; 21.2;25; 6.9;80; 1028.5; 1016.8; 18.4; 24.5; E; 3.7; 0.1; 0.00; 0.00; 1.20; 12.90; 13.20
2034; 2019-02-15 01:56:33;15; 21.1;25; 6.9;80; 1028.4; 1016.7; 15.8; 20.9; E; 3.7; 1.0; 0.00; 0.00; 1.20; 12.90; 13.20
2035; 2019-02-15 02:11:33;15; 21.1;25; 6.9;80; 1028.4; 1016.7; 18.4; 25.6; SE; 3.7; 0.1; 0.00; 0.00; 1.20; 12.90; 13.20
2036; 2019-02-15 02:26:33;15; 21.1;25; 7.0;80; 1028.3; 1016.6; 20.9; 27.0; E; 3.8; -0.6; 0.00; 0.00; 1.20; 12.90; 13.20
2037; 2019-02-15 02:41:33;15; 21.1;25; 7.0;80; 1028.3; 1016.6; 15.8; 19.4; S; 3.8; 1.2; 0.00; 0.00; 1.20; 12.90; 13.20
2038; 2019-02-15 02:56:33;15; 21.1;25; 7.0;80; 1028.6; 1016.9; 13.3; 17.3; E; 3.8; 2.2; 0.00; 0.00; 1.20; 12.90; 13.20
2039; 2019-02-15 03:11:33;15; 21.1;25; 7.0;80; 1028.4; 1016.7; 12.2; 15.8; S; 3.8; 2.7; 0.00; 0.00; 1.20; 12.90; 13.20
2040; 2019-02-15 03:26:33;15; 21.1;25; 6.9;80; 1028.6; 1016.9; 14.8; 19.4; ENE; 3.7; 1.5; 0.00; 0.00; 1.20; 12.90; 13.20
2041; 2019-02-15 03:41:33;15; 21.1;25; 6.8;80; 1028.7; 1017.0; 13.3; 18.4; E; 3.6; 2.0; 0.00; 0.00; 1.20; 12.90; 13.20
2042; 2019-02-15 03:56:33;15; 21.1;25; 6.8;80; 1028.7; 1017.0; 14.8; 18.4; ENE; 3.6; 1.3; 0.00; 0.00; 1.20; 12.90; 13.20
2043; 2019-02-15 04:11:33;15; 21.1;25; 6.8;81; 1028.6; 1016.9; 17.3; 23.4; E; 3.8; 0.4; 0.00; 0.00; 1.20; 12.90; 13.20
2044; 2019-02-15 04:26:33;15; 21.1;25; 7.0;81; 1028.8; 1017.1; 12.2; 15.8; E; 4.0; 2.7; 0.00; 0.00; 1.20; 12.90; 13.20
2045; 2019-02-15 04:41:33;15; 21.1;25; 6.9;81; 1028.8; 1017.1; 8.6; 13.3; N; 3.9; 4.6; 0.00; 0.00; 1.20; 12.90; 13.20
2046; 2019-02-15 04:56:33;15; 21.1;25; 6.9;81; 1028.8; 1017.1; 14.8; 19.4; NE; 3.9; 1.5; 0.00; 0.00; 1.20; 12.90; 13.20
2047; 2019-02-15 05:11:33;15; 21.1;25; 6.8;81; 1028.7; 1017.0; 9.7; 13.3; S; 3.8; 3.8; 0.00; 0.00; 1.20; 12.90; 13.20
2048; 2019-02-15 05:26:33;15; 21.1;25; 6.7;81; 1028.6; 1016.9; 19.4; 25.6; NE; 3.7; -0.5; 0.00; 0.00; 1.20; 12.90; 13.20
2049; 2019-02-15 05:41:33;15; 21.1;25; 6.7;81; 1028.8; 1017.1; 9.7; 15.8; E; 3.7; 3.7; 0.00; 0.00; 1.20; 12.90; 13.20
2050; 2019-02-15 05:56:33;15; 21.1;25; 6.8;81; 1029.1; 1017.4; 12.2; 17.3; E; 3.8; 2.5; 0.00; 0.00; 1.20; 12.90; 13.20
2051; 2019-02-15 06:11:33;15; 21.1;25; 6.7;82; 1029.1; 1017.4; 11.2; 14.8; E; 3.9; 2.9; 0.00; 0.00; 1.20; 12.90; 13.20
2052; 2019-02-15 06:26:33;15; 21.1;25; 6.7;82; 1029.2; 1017.5; 12.2; 18.4; NE; 3.9; 2.4; 0.00; 0.00; 1.20; 12.90; 13.20
2053; 2019-02-15 06:41:33;15; 21.1;25; 6.7;82; 1029.3; 1017.6; 11.2; 14.8; ESE; 3.9; 2.9; 0.00; 0.00; 1.20; 12.90; 13.20
2054; 2019-02-15 06:56:33;15; 21.0;25; 6.9;82; 1029.3; 1017.6; 8.6; 12.2; E; 4.0; 4.6; 0.00; 0.00; 1.20; 12.90; 13.20
2055; 2019-02-15 07:11:33;15; 21.0;26; 6.7;82; 1029.4; 1017.7; 14.8; 18.4; E; 3.9; 1.2; 0.00; 0.00; 1.20; 12.90; 13.20
2056; 2019-02-15 07:26:33;15; 21.0;27; 6.6;82; 1029.3; 1017.6; 11.2; 14.8; NE; 3.8; 2.8; 0.00; 0.00; 1.20; 12.90; 13.20
2057; 2019-02-15 07:41:33;15; 20.9;28; 6.7;81; 1029.1; 1017.4; 13.3; 18.4; SE; 3.7; 1.9; 0.00; 0.00; 1.20; 12.90; 13.20
2058; 2019-02-15 07:56:33;15; 21.0;27; 6.7;81; 1029.2; 1017.5; 17.3; 20.9; NE; 3.7; 0.2; 0.00; 0.00; 1.20; 12.90; 13.20
2059; 2019-02-15 08:11:33;15; 21.0;28; 6.8;81; 1029.6; 1017.9; 11.2; 14.8; SE; 3.8; 3.0; 0.00; 0.00; 1.20; 12.90; 13.20
2060; 2019-02-15 08:26:33;15; 21.1;28; 6.6;81; 1029.7; 1018.0; 11.2; 13.3; ESE; 3.6; 2.8; 0.00; 0.00; 1.20; 12.90; 13.20
2061; 2019-02-15 08:41:33;15; 21.1;29; 6.7;81; 1030.0; 1018.3; 13.3; 17.3; E; 3.7; 1.9; 0.00; 0.00; 1.20; 12.90; 13.20
2062; 2019-02-15 08:56:33;15; 21.1;28; 6.8;81; 1029.9; 1018.2; 14.8; 20.9; E; 3.8; 1.3; 0.00; 0.00; 1.20; 12.90; 13.20
2063; 2019-02-15 09:11:33;15; 21.1;29; 7.0;81; 1029.8; 1018.1; 8.6; 11.2; NE; 4.0; 4.7; 0.00; 0.00; 1.20; 12.90; 13.20
2064; 2019-02-15 09:26:33;15; 21.0;29; 7.1;81; 1029.5; 1017.8; 15.8; 19.4; E; 4.1; 1.3; 0.00; 0.00; 1.20; 12.90; 13.20
2065; 2019-02-15 09:41:33;15; 21.0;29; 7.2;81; 1029.6; 1017.9; 19.4; 23.4; E; 4.2; 0.1; 0.00; 0.00; 1.20; 12.90; 13.20
2066; 2019-02-15 09:56:33;15; 21.1;29; 7.1;81; 1029.8; 1018.1; 17.3; 24.5; SE; 4.1; 0.7; 0.00; 0.00; 1.20; 12.90; 13.20
2067; 2019-02-15 10:11:33;15; 21.1;29; 7.2;81; 1029.7; 1018.0; 13.3; 18.4; NE; 4.2; 2.4; 0.00; 0.00; 1.20; 12.90; 13.20
2068; 2019-02-15 10:26:33;15; 21.1;29; 7.1;81; 1029.7; 1018.0; 13.3; 18.4; E; 4.1; 2.3; 0.00; 0.00; 1.20; 12.90; 13.20
2069; 2019-02-15 10:41:33;15; 21.1;29; 7.4;80; 1029.7; 1018.0; 15.8; 19.4; ENE; 4.2; 1.6; 0.00; 0.00; 1.20; 12.90; 13.20
2070; 2019-02-15 10:56:33;15; 21.2;29; 7.2;80; 1029.6; 1017.9; 12.2; 15.8; E; 4.0; 3.0; 0.00; 0.00; 1.20; 12.90; 13.20
2071; 2019-02-15 11:11:33;15; 21.4;29; 8.0;72; 1029.4; 1017.7; 9.7; 12.2; E; 3.3; 5.2; 0.00; 0.00; 1.20; 12.90; 13.20
2072; 2019-02-15 11:26:33;15; 21.4;29; 7.8;71; 1029.2; 1017.5; 14.8; 20.9; E; 2.9; 2.6; 0.00; 0.00; 1.20; 12.90; 13.20
2073; 2019-02-15 11:41:33;15; 21.6;29; 8.3;70; 1029.4; 1017.7; 11.2; 15.8; NE; 3.2; 4.8; 0.00; 0.00; 1.20; 12.90; 13.20
2074; 2019-02-15 11:56:33;15; 21.7;29; 8.6;70; 1029.2; 1017.5; 18.4; 24.5; E; 3.4; 2.3; 0.00; 0.00; 1.20; 12.90; 13.20
2075; 2019-02-15 12:11:33;15; 21.7;29; 9.0;67; 1029.2; 1017.5; 18.4; 23.4; NE; 3.2; 2.8; 0.00; 0.00; 1.20; 12.90; 13.20
2076; 2019-02-15 12:26:33;15; 21.7;29; 9.5;65; 1029.3; 1017.6; 19.4; 24.5; SE; 3.3; 3.1; 0.00; 0.00; 1.20; 12.90; 13.20
2077; 2019-02-15 12:41:33;15; 21.9;29; 9.3;64; 1029.3; 1017.6; 11.2; 14.8; SE; 2.9; 5.9; 0.00; 0.00; 1.20; 12.90; 13.20
2078; 2019-02-15 12:56:33;15; 21.9;29; 9.4;64; 1029.2; 1017.5; 13.3; 18.4; SE; 2.9; 5.1; 0.00; 0.00; 1.20; 12.90; 13.20
2079; 2019-02-15 13:11:33;15; 21.9;29; 9.4;63; 1029.2; 1017.5; 13.3; 24.5; E; 2.7; 5.1; 0.00; 0.00; 1.20; 12.90; 13.20
2080; 2019-02-15 13:26:33;15; 21.9;29; 9.4;63; 1028.9; 1017.2; 11.2; 14.8; SE; 2.7; 6.0; 0.00; 0.00; 1.20; 12.90; 13.20
2081; 2019-02-15 13:41:33;15; 21.7;28; 9.6;62; 1028.8; 1017.1; 14.8; 17.3; SE; 2.7; 4.7; 0.00; 0.00; 1.20; 12.90; 13.20
2082; 2019-02-15 13:56:33;15; 21.7;28; 9.9;60; 1028.7; 1017.0; 17.3; 22.0; NE; 2.5; 4.2; 0.00; 0.00; 1.20; 12.90; 13.20
2083; 2019-02-15 14:11:33;15; 21.7;27; 9.6;60; 1028.8; 1017.1; 18.4; 25.6; S; 2.2; 3.5; 0.00; 0.00; 1.20; 12.90; 13.20
2084; 2019-02-15 14:26:33;15; 21.7;27; 9.3;60; 1028.6; 1016.9; 8.6; 14.8; E; 1.9; 7.2; 0.00; 0.00; 1.20; 12.90; 13.20
2085; 2019-02-15 14:41:33;15; 21.7;27; 9.3;60; 1028.4; 1016.7; 6.1; 8.6; NE; 1.9; 9.3; 0.00; 0.00; 1.20; 12.90; 13.20
2086; 2019-02-15 14:56:33;15; 21.7;26; 9.4;58; 1028.2; 1016.5; 9.7; 13.3; SE; 1.6; 6.7; 0.00; 0.00; 1.20; 12.90; 13.20
2087; 2019-02-15 15:11:33;15; 21.6;26; 9.4;56; 1028.2; 1016.5; 12.2; 19.4; E; 1.1; 5.5; 0.00; 0.00; 1.20; 12.90; 13.20
2088; 2019-02-15 15:26:33;15; 21.5;25; 9.5;54; 1028.1; 1016.4; 8.6; 11.2; E; 0.7; 7.5; 0.00; 0.00; 1.20; 12.90; 13.20
2089; 2019-02-15 15:41:33;15; 21.4;25; 9.5;53; 1027.8; 1016.1; 8.6; 9.7; E; 0.4; 7.5; 0.00; 0.00; 1.20; 12.90; 13.20
2090; 2019-02-15 15:56:33;15; 21.4;24; 9.4;52; 1027.8; 1016.1; 11.2; 15.8; E; 0.1; 6.0; 0.00; 0.00; 1.20; 12.90; 13.20
2091; 2019-02-15 16:11:33;15; 21.3;24; 9.2;51; 1027.7; 1016.0; 11.2; 13.3; NE; -0.4; 5.8; 0.00; 0.00; 1.20; 12.90; 13.20
2092; 2019-02-15 16:26:33;15; 21.3;23; 9.1;51; 1027.8; 1016.1; 9.7; 13.3; NE; -0.5; 6.4; 0.00; 0.00; 1.20; 12.90; 13.20
2093; 2019-02-15 16:41:33;15; 21.2;22; 8.9;51; 1027.6; 1015.9; 12.2; 17.3; E; -0.7; 4.9; 0.00; 0.00; 1.20; 12.90; 13.20
2094; 2019-02-15 16:56:33;15; 21.1;22; 8.7;50; 1027.6; 1015.9; 8.6; 11.2; SE; -1.1; 6.6; 0.00; 0.00; 1.20; 12.90; 13.20
2095; 2019-02-15 17:11:33;15; 21.0;21; 8.7;50; 1027.3; 1015.6; 11.2; 13.3; E; -1.1; 5.2; 0.00; 0.00; 1.20; 12.90; 13.20
2096; 2019-02-15 17:26:33;15; 21.0;21; 8.3;50; 1027.2; 1015.5; 8.6; 12.2; E; -1.5; 6.1; 0.00; 0.00; 1.20; 12.90; 13.20
2097; 2019-02-15 17:41:33;15; 21.0;22; 7.9;50; 1027.4; 1015.7; 6.1; 7.2; E; -1.9; 7.9; 0.00; 0.00; 1.20; 12.90; 13.20
2098; 2019-02-15 17:56:33;15; 21.0;22; 8.0;50; 1026.9; 1015.2; 7.2; 11.2; NE; -1.8; 6.8; 0.00; 0.00; 1.20; 12.90; 13.20
2099; 2019-02-15 18:11:33;15; 21.0;22; 7.7;50; 1027.1; 1015.4; 8.6; 11.2; E; -2.1; 5.5; 0.00; 0.00; 1.20; 12.90; 13.20
2100; 2019-02-15 18:26:33;15; 21.0;22; 7.5;50; 1026.9; 1015.2; 7.2; 9.7; E; -2.2; 6.3; 0.00; 0.00; 1.20; 12.90; 13.20
2101; 2019-02-15 18:41:33;15; 21.0;22; 7.5;49; 1027.0; 1015.3; 12.2; 14.8; E; -2.5; 3.3; 0.00; 0.00; 1.20; 12.90; 13.20
2102; 2019-02-15 18:56:33;15; 21.0;22; 7.6;49; 1026.8; 1015.1; 7.2; 9.7; E; -2.4; 6.4; 0.00; 0.00; 1.20; 12.90; 13.20
2103; 2019-02-15 19:11:33;15; 21.0;22; 7.7;50; 1026.7; 1015.0; 14.8; 18.4; SE; -2.1; 2.4; 0.00; 0.00; 1.20; 12.90; 13.20
2104; 2019-02-15 19:26:33;15; 21.0;22; 7.7;49; 1026.7; 1015.0; 9.7; 13.3; E; -2.3; 4.9; 0.00; 0.00; 1.20; 12.90; 13.20
2105; 2019-02-15 19:41:33;15; 21.0;22; 7.7;50; 1026.5; 1014.8; 11.2; 14.8; E; -2.1; 4.1; 0.00; 0.00; 1.20; 12.90; 13.20
2106; 2019-02-15 19:56:33;15; 21.0;22; 7.1;54; 1026.2; 1014.5; 7.2; 8.6; SSE; -1.6; 5.8; 0.00; 0.00; 1.20; 12.90; 13.20
2107; 2019-02-15 20:11:33;15; 21.0;22; 6.7;56; 1026.0; 1014.3; 7.2; 11.2; E; -1.5; 5.4; 0.00; 0.00; 1.20; 12.90; 13.20
2108; 2019-02-15 20:26:33;15; 21.0;22; 6.3;57; 1025.9; 1014.2; 9.7; 11.2; NE; -1.6; 3.3; 0.00; 0.00; 1.20; 12.90; 13.20
2109; 2019-02-15 20:41:33;15; 21.0;22; 6.3;58; 1025.9; 1014.2; 8.6; 9.7; E; -1.3; 4.0; 0.00; 0.00; 1.20; 12.90; 13.20
2110; 2019-02-15 20:56:33;15; 21.0;22; 6.4;58; 1025.8; 1014.1; 7.2; 9.7; ENE; -1.3; 5.1; 0.00; 0.00; 1.20; 12.90; 13.20
2111; 2019-02-15 21:11:33;15; 21.0;22; 5.9;58; 1025.6; 1013.9; 5.0; 7.2; NE; -1.7; 5.9; 0.00; 0.00; 1.20; 12.90; 13.20
2112; 2019-02-15 21:26:33;15; 21.0;22; 6.1;58; 1025.6; 1013.9; 6.1; 7.2; NE; -1.5; 6.1; 0.00; 0.00; 1.20; 12.90; 13.20
2113; 2019-02-15 21:41:33;15; 21.0;22; 5.9;58; 1025.6; 1013.9; 3.6; 7.2; E; -1.7; 5.9; 0.00; 0.00; 1.20; 12.90; 13.20
2114; 2019-02-15 21:56:33;15; 21.0;22; 5.4;59; 1025.3; 1013.6; 1.1; 3.6; E; -2.0; 5.4; 0.00; 0.00; 1.20; 12.90; 13.20
2115; 2019-02-15 22:11:33;15; 21.0;22; 5.5;59; 1025.4; 1013.7; 6.1; 7.2; NE; -1.9; 5.5; 0.00; 0.00; 1.20; 12.90; 13.20
2116; 2019-02-15 22:26:33;15; 21.0;22; 5.4;59; 1025.2; 1013.5; 7.2; 8.6; E; -2.0; 4.0; 0.00; 0.00; 1.20; 12.90; 13.20
2117; 2019-02-15 22:41:33;15; 21.0;22; 5.4;59; 1025.2; 1013.5; 5.0; 7.2; N; -2.0; 5.4; 0.00; 0.00; 1.20; 12.90; 13.20
2118; 2019-02-15 22:56:33;15; 21.0;22; 5.5;60; 1024.9; 1013.2; 11.2; 13.3; ENE; -1.6; 1.6; 0.00; 0.00; 1.20; 12.90; 13.20
2119; 2019-02-15 23:11:33;15; 21.0;22; 5.4;60; 1024.8; 1013.1; 6.1; 7.2; E; -1.7; 5.4; 0.00; 0.00; 1.20; 12.90; 13.20
2120; 2019-02-15 23:26:33;15; 21.0;22; 5.5;60; 1024.7; 1013.0; 5.0; 7.2; SE; -1.6; 5.5; 0.00; 0.00; 1.20; 12.90; 13.20
2121; 2019-02-15 23:41:33;15; 21.0;22; 5.4;60; 1024.5; 1012.8; 5.0; 6.1; NE; -1.7; 5.4; 0.00; 0.00; 1.20; 12.90; 13.20
2122; 2019-02-15 23:56:33;15; 21.0;21; 5.2;61; 1024.2; 1012.5; 6.1; 7.2; NE; -1.7; 5.2; 0.00; 0.00; 1.20; 12.90; 13.20
2123; 2019-02-16 00:11:33;15; 21.0;21; 5.3;61; 1024.2; 1012.5; 7.2; 8.6; NE; -1.6; 3.9; 0.00; 0.00; 1.20; 12.90; 13.20
2124; 2019-02-16 00:26:33;15; 21.0;22; 5.3;61; 1023.9; 1012.2; 6.1; 7.2; ESE; -1.6; 5.3; 0.00; 0.00; 1.20; 12.90; 13.20
2125; 2019-02-16 00:41:33;15; 21.1;22; 5.2;61; 1023.9; 1012.2; 6.1; 8.6; SE; -1.7; 5.2; 0.00; 0.00; 1.20; 12.90; 13.20
